POST /api/v1/admin/users/{var}/reject	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	adminUsersReject_emptyReason_withAdminJwt_returns400	repo/server/src/main/java/com/meridian/users/AdminUserController.java
POST /api/v1/admin/users/{var}/unlock	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	adminUsersUnlock_withAdminJwt_idempotentlyReturns2xx	repo/server/src/main/java/com/meridian/users/AdminUserController.java
POST /api/v1/assessment-items	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	courseAuthoring_endToEnd_createUpdateDelete	repo/server/src/main/java/com/meridian/courses/AssessmentItemController.java
POST /api/v1/auth/login	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	authLogin_withSeededAdmin_returnsAccessAndRefreshTokens	repo/server/src/main/java/com/meridian/auth/AuthController.java
POST /api/v1/auth/logout	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	authLogout_withValidRefreshToken_returns204	repo/server/src/main/java/com/meridian/auth/AuthController.java
POST /api/v1/auth/refresh	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	authRefresh_withValidRefreshToken_returnsNewAccessToken	repo/server/src/main/java/com/meridian/auth/AuthController.java
POST /api/v1/auth/register	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	authRegister_newStudent_returnsPendingResponse	repo/server/src/main/java/com/meridian/auth/AuthController.java
POST /api/v1/courses	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	courseAuthoring_endToEnd_createUpdateDelete	repo/server/src/main/java/com/meridian/courses/CourseController.java
POST /api/v1/courses/{var}/activities	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	coursesActivitiesPost_studentJwt_returns403	repo/server/src/main/java/com/meridian/courses/ActivityController.java
POST /api/v1/courses/{var}/knowledge-points	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	coursesKnowledgePointsPost_studentJwt_returns403	repo/server/src/main/java/com/meridian/courses/KnowledgePointController.java
POST /api/v1/notifications/read-all	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	notifications_markAllRead_returns204	repo/server/src/main/java/com/meridian/notifications/NotificationController.java
POST /api/v1/notifications/{var}/read	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	notificationsRead_anonymous_returns401	repo/server/src/main/java/com/meridian/notifications/NotificationController.java
POST /api/v1/reports	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	reportsCreate_asStudent_returns403	repo/server/src/main/java/com/meridian/reports/ReportController.java
POST /api/v1/reports/schedules	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	reportsScheduleLifecycle_createUpdateListDelete_overRealHttp	repo/server/src/main/java/com/meridian/reports/ReportController.java
POST /api/v1/reports/{var}/cancel	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	reportsLifecycle_createGetCancelList_overRealHttp	repo/server/src/main/java/com/meridian/reports/ReportController.java
POST /api/v1/sessions	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsAttemptDrafts_foreignStudent_returns403	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST /api/v1/sessions/attempt-drafts	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsAttemptDrafts_foreignStudent_returns403	repo/server/src/main/java/com/meridian/sessions/AttemptDraftController.java
POST /api/v1/sessions/sync	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsSync_asStudent_returnsAppliedAndConflictsEnvelope	repo/server/src/main/java/com/meridian/sessions/SessionSyncController.java
POST /api/v1/sessions/{var}/complete	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsLifecycle_createPausePatchCompleteGet_assertsEachTransition	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST /api/v1/sessions/{var}/continue	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsLifecycle_createPausePatchCompleteGet_assertsEachTransition	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST /api/v1/sessions/{var}/pause	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsLifecycle_createPausePatchCompleteGet_assertsEachTransition	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST /api/v1/sessions/{var}/sets	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsSetsLifecycle_createPatchOverRealHttp	repo/server/src/main/java/com/meridian/sessions/SessionController.java
POST /api/v1/sessions/{var}/submit-attempts	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	sessionsAttemptDrafts_fullCrudOverRealHttp	repo/server/src/main/java/com/meridian/sessions/AttemptDraftController.java
PUT /api/v1/admin/backups/policy	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	backupsPolicy_getAndRoundtrip_overRealHttp	repo/server/src/main/java/com/meridian/backups/BackupController.java
PUT /api/v1/admin/notification-templates/{var}	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	notificationTemplatesUpdate_emptyBody_returns400	repo/server/src/main/java/com/meridian/notifications/TemplateController.java
PUT /api/v1/assessment-items/{var}	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	courseAuthoring_endToEnd_createUpdateDelete	repo/server/src/main/java/com/meridian/courses/AssessmentItemController.java
PUT /api/v1/courses/{var}	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	coursesPut_studentJwt_returns403	repo/server/src/main/java/com/meridian/courses/CourseController.java
PUT /api/v1/reports/schedules/{var}	yes	true no-mock HTTP	repo/server/src/test/java/com/meridian/TrueNoMockHttpApiTest.java	reportsScheduleLifecycle_createUpdateListDelete_overRealHttp	repo/server/src/main/java/com/meridian/reports/ReportController.java
